case_id,activity_name,resource,start_timestamp,end_timestamp,agent
76,Resolve ticket,Value 2,2012-05-25 09:30:22+00:00,2012-05-25 09:30:22+00:00,0
76,Closed,Value 5,2012-07-11 06:40:38+00:00,2012-07-11 06:40:38+00:00,5
77,Assign seriousness,Value 4,2012-02-14 08:34:26+00:00,2012-02-14 08:34:26+00:00,18
77,Take in charge ticket,Value 13,2012-02-14 09:48:20+00:00,2012-02-14 09:48:20+00:00,15
77,Resolve ticket,Value 13,2012-02-16 09:40:57+00:00,2012-02-16 09:40:57+00:00,15
77,Closed,Value 5,2012-03-23 08:40:44+00:00,2012-03-23 08:40:44+00:00,5
78,Assign seriousness,Value 1,2012-05-15 05:49:37+00:00,2012-05-15 05:49:37+00:00,17
78,Take in charge ticket,Value 9,2012-05-18 09:33:18+00:00,2012-05-18 09:33:18+00:00,11
78,Resolve ticket,Value 9,2012-05-21 10:18:53+00:00,2012-05-21 10:18:53+00:00,11
78,Closed,Value 5,2012-07-07 05:50:39+00:00,2012-07-07 05:50:39+00:00,5
79,Assign seriousness,Value 8,2011-06-21 11:09:39+00:00,2011-06-21 11:09:39+00:00,14
79,Take in charge ticket,Value 8,2011-06-21 11:10:08+00:00,2011-06-21 11:10:08+00:00,14
79,Resolve ticket,Value 8,2011-06-21 11:10:56+00:00,2011-06-21 11:10:56+00:00,14
79,Closed,Value 5,2011-07-24 11:11:08+00:00,2011-07-24 11:11:08+00:00,5
82,Assign seriousness,Value 8,2011-05-18 06:38:14+00:00,2011-05-18 06:38:14+00:00,14
82,Take in charge ticket,Value 8,2011-05-18 06:38:35+00:00,2011-05-18 06:38:35+00:00,14
82,Resolve ticket,Value 13,2011-05-23 07:35:13+00:00,2011-05-23 07:35:13+00:00,15
82,Closed,Value 5,2011-07-01 06:40:32+00:00,2011-07-01 06:40:32+00:00,5
84,Assign seriousness,Value 1,2011-12-30 06:47:19+00:00,2011-12-30 06:47:19+00:00,17
84,Take in charge ticket,Value 9,2012-01-02 06:40:49+00:00,2012-01-02 06:40:49+00:00,11
84,Resolve ticket,Value 9,2012-01-02 07:45:20+00:00,2012-01-02 07:45:20+00:00,11
84,Closed,Value 5,2012-02-08 06:50:32+00:00,2012-02-08 06:50:32+00:00,5
85,Assign seriousness,Value 1,2011-10-28 07:45:32+00:00,2011-10-28 07:45:32+00:00,17
85,Take in charge ticket,Value 13,2011-11-02 14:41:16+00:00,2011-11-02 14:41:16+00:00,15
85,Wait,Value 13,2011-11-10 12:21:37+00:00,2011-11-10 12:21:37+00:00,15
85,Resolve ticket,Value 13,2011-11-17 11:49:37+00:00,2011-11-17 11:49:37+00:00,15
85,Closed,Value 5,2011-12-07 09:10:25+00:00,2011-12-07 09:10:25+00:00,5
87,Assign seriousness,Value 13,2012-04-24 12:48:55+00:00,2012-04-24 12:48:55+00:00,15
87,Take in charge ticket,Value 1,2012-04-30 11:02:06+00:00,2012-04-30 11:02:06+00:00,17
87,Wait,Value 1,2012-05-08 06:17:42+00:00,2012-05-08 06:17:42+00:00,17
87,Resolve ticket,Value 1,2012-05-15 09:31:15+00:00,2012-05-15 09:31:15+00:00,17
87,Closed,Value 5,2012-06-14 09:31:39+00:00,2012-06-14 09:31:39+00:00,5
88,Assign seriousness,Value 14,2010-09-01 12:21:14+00:00,2010-09-01 12:21:14+00:00,9
88,Assign seriousness,Value 2,2010-09-02 04:28:41+00:00,2010-09-02 04:28:41+00:00,0
88,Take in charge ticket,Value 2,2010-09-09 07:02:08+00:00,2010-09-09 07:02:08+00:00,0
88,Resolve ticket,Value 2,2010-09-09 07:18:11+00:00,2010-09-09 07:18:11+00:00,0
88,Closed,Value 5,2010-10-30 12:31:26+00:00,2010-10-30 12:31:26+00:00,5
89,Assign seriousness,Value 8,2011-02-09 09:06:02+00:00,2011-02-09 09:06:02+00:00,14
89,Take in charge ticket,Value 8,2011-02-09 09:08:31+00:00,2011-02-09 09:08:31+00:00,14
89,Resolve ticket,Value 8,2011-02-09 12:12:01+00:00,2011-02-09 12:12:01+00:00,14
89,Resolve ticket,Value 8,2011-02-09 12:12:02+00:00,2011-02-09 12:12:02+00:00,14
89,Closed,Value 5,2011-03-16 09:10:57+00:00,2011-03-16 09:10:57+00:00,5
91,Assign seriousness,Value 13,2011-01-12 09:28:16+00:00,2011-01-12 09:28:16+00:00,15
91,Take in charge ticket,Value 12,2011-01-24 07:21:26+00:00,2011-01-24 07:21:26+00:00,7
91,Resolve ticket,Value 12,2011-01-26 06:12:39+00:00,2011-01-26 06:12:39+00:00,7
91,Closed,Value 5,2011-02-25 06:13:02+00:00,2011-02-25 06:13:02+00:00,5
92,Insert ticket,Value 11,2010-06-09 07:33:30+00:00,2010-06-09 07:33:30+00:00,2
92,Assign seriousness,Value 11,2010-06-09 07:33:39+00:00,2010-06-09 07:33:39+00:00,2
92,Take in charge ticket,Value 11,2010-06-09 07:34:14+00:00,2010-06-09 07:34:14+00:00,2
92,Wait,Value 11,2010-06-09 07:50:30+00:00,2010-06-09 07:50:30+00:00,2
92,Take in charge ticket,Value 11,2010-06-30 12:52:44+00:00,2010-06-30 12:52:44+00:00,2
92,Resolve ticket,Value 11,2010-06-30 12:54:13+00:00,2010-06-30 12:54:13+00:00,2
92,Closed,Value 5,2010-07-15 12:54:29+00:00,2010-07-15 12:54:29+00:00,5
93,Assign seriousness,Value 1,2011-11-14 08:15:37+00:00,2011-11-14 08:15:37+00:00,17
93,Take in charge ticket,Value 9,2011-11-16 14:08:22+00:00,2011-11-16 14:08:22+00:00,11
93,Wait,Value 9,2011-11-17 06:31:09+00:00,2011-11-17 06:31:09+00:00,11
93,Resolve ticket,Value 9,2011-11-22 14:37:07+00:00,2011-11-22 14:37:07+00:00,11
93,Closed,Value 5,2011-12-28 07:20:21+00:00,2011-12-28 07:20:21+00:00,5
94,Assign seriousness,Value 13,2011-08-22 06:38:09+00:00,2011-08-22 06:38:09+00:00,15
94,Take in charge ticket,Value 13,2011-08-29 05:23:11+00:00,2011-08-29 05:23:11+00:00,15
94,Resolve ticket,Value 13,2011-09-19 10:03:33+00:00,2011-09-19 10:03:33+00:00,15
94,Closed,Value 5,2011-10-19 10:03:55+00:00,2011-10-19 10:03:55+00:00,5
95,Assign seriousness,Value 9,2012-02-28 14:02:22+00:00,2012-02-28 14:02:22+00:00,11
95,Assign seriousness,Value 9,2012-02-28 14:02:42+00:00,2012-02-28 14:02:42+00:00,11
95,Take in charge ticket,Value 11,2012-02-28 14:55:56+00:00,2012-02-28 14:55:56+00:00,2
95,Resolve ticket,Value 11,2012-02-28 14:56:41+00:00,2012-02-28 14:56:41+00:00,2
95,Closed,Value 5,2012-03-30 12:10:24+00:00,2012-03-30 12:10:24+00:00,5
96,Assign seriousness,Value 2,2012-04-24 05:13:17+00:00,2012-04-24 05:13:17+00:00,0
96,Take in charge ticket,Value 4,2012-05-23 12:46:12+00:00,2012-05-23 12:46:12+00:00,18
96,Resolve ticket,Value 4,2012-05-30 04:20:16+00:00,2012-05-30 04:20:16+00:00,18
96,Closed,Value 5,2012-06-14 04:20:36+00:00,2012-06-14 04:20:36+00:00,5
97,Assign seriousness,Value 12,2010-09-30 06:29:04+00:00,2010-09-30 06:29:04+00:00,7
97,Take in charge ticket,Value 12,2010-10-04 05:40:12+00:00,2010-10-04 05:40:12+00:00,7
97,Schedule intervention,Value 12,2010-10-04 05:41:36+00:00,2010-10-04 05:41:36+00:00,7
97,Take in charge ticket,Value 2,2010-10-05 04:33:37+00:00,2010-10-05 04:33:37+00:00,0
97,Wait,Value 2,2010-10-05 04:34:10+00:00,2010-10-05 04:34:10+00:00,0
97,Take in charge ticket,Value 2,2010-10-05 04:34:51+00:00,2010-10-05 04:34:51+00:00,0
97,Resolve ticket,Value 2,2010-10-05 04:34:59+00:00,2010-10-05 04:34:59+00:00,0
97,Closed,Value 5,2010-11-18 07:20:48+00:00,2010-11-18 07:20:48+00:00,5
101,Assign seriousness,Value 8,2011-03-10 12:37:52+00:00,2011-03-10 12:37:52+00:00,14
101,Take in charge ticket,Value 8,2011-03-10 12:38:31+00:00,2011-03-10 12:38:31+00:00,14
101,Wait,Value 2,2011-03-10 12:44:28+00:00,2011-03-10 12:44:28+00:00,0
101,Take in charge ticket,Value 2,2011-03-30 07:26:44+00:00,2011-03-30 07:26:44+00:00,0
101,Resolve ticket,Value 2,2011-03-30 07:26:55+00:00,2011-03-30 07:26:55+00:00,0
101,Closed,Value 5,2011-04-29 07:27:10+00:00,2011-04-29 07:27:10+00:00,5
102,Assign seriousness,Value 14,2010-09-24 12:35:31+00:00,2010-09-24 12:35:31+00:00,9
102,Take in charge ticket,Value 9,2010-09-27 06:11:48+00:00,2010-09-27 06:11:48+00:00,11
102,Wait,Value 9,2010-09-28 05:31:41+00:00,2010-09-28 05:31:41+00:00,11
102,Take in charge ticket,Value 9,2010-11-08 07:33:36+00:00,2010-11-08 07:33:36+00:00,11
102,Resolve ticket,Value 9,2010-11-08 07:33:57+00:00,2010-11-08 07:33:57+00:00,11
102,Closed,Value 5,2010-11-23 07:34:09+00:00,2010-11-23 07:34:09+00:00,5
103,Assign seriousness,Value 4,2012-05-28 11:40:01+00:00,2012-05-28 11:40:01+00:00,18
103,Take in charge ticket,Value 1,2012-05-30 07:47:50+00:00,2012-05-30 07:47:50+00:00,17
103,Resolve ticket,Value 1,2012-05-30 11:02:45+00:00,2012-05-30 11:02:45+00:00,17
103,Resolve ticket,Value 1,2012-05-30 11:02:45+00:00,2012-05-30 11:02:45+00:00,17
103,Closed,Value 5,2012-06-28 11:50:42+00:00,2012-06-28 11:50:42+00:00,5
104,Take in charge ticket,Value 1,2011-11-22 09:03:51+00:00,2011-11-22 09:03:51+00:00,17
104,Wait,Value 13,2011-11-23 08:43:12+00:00,2011-11-23 08:43:12+00:00,15
104,Resolve ticket,Value 13,2011-12-02 11:30:54+00:00,2011-12-02 11:30:54+00:00,15
104,Closed,Value 5,2011-12-24 12:00:27+00:00,2011-12-24 12:00:27+00:00,5
106,Assign seriousness,Value 2,2012-01-13 14:27:38+00:00,2012-01-13 14:27:38+00:00,0
106,Resolve ticket,Value 2,2012-01-13 14:34:53+00:00,2012-01-13 14:34:53+00:00,0
106,Closed,Value 5,2012-02-17 14:30:54+00:00,2012-02-17 14:30:54+00:00,5
107,Assign seriousness,Value 4,2012-06-13 04:45:34+00:00,2012-06-13 04:45:34+00:00,18
107,Take in charge ticket,Value 13,2012-06-13 07:27:30+00:00,2012-06-13 07:27:30+00:00,15
107,Resolve ticket,Value 13,2012-06-18 11:50:52+00:00,2012-06-18 11:50:52+00:00,15
107,Closed,Value 5,2012-07-27 04:50:32+00:00,2012-07-27 04:50:32+00:00,5
108,Assign seriousness,Value 1,2011-09-26 12:01:58+00:00,2011-09-26 12:01:58+00:00,17
108,Assign seriousness,Value 2,2011-09-28 12:28:26+00:00,2011-09-28 12:28:26+00:00,0
108,Resolve ticket,Value 2,2011-09-28 12:28:35+00:00,2011-09-28 12:28:35+00:00,0
108,Closed,Value 5,2011-11-11 14:12:58+00:00,2011-11-11 14:12:58+00:00,5
110,Assign seriousness,Value 2,2010-04-08 10:02:28+00:00,2010-04-08 10:02:28+00:00,0
110,Take in charge ticket,Value 2,2010-04-08 10:02:52+00:00,2010-04-08 10:02:52+00:00,0
110,Create SW anomaly,Value 2,2010-04-09 06:34:14+00:00,2010-04-09 06:34:14+00:00,0
110,Resolve ticket,Value 2,2010-05-03 12:25:42+00:00,2010-05-03 12:25:42+00:00,0
110,Take in charge ticket,Value 6,2010-05-06 04:41:12+00:00,2010-05-06 04:41:12+00:00,8
110,Resolve ticket,Value 12,2010-05-06 10:36:31+00:00,2010-05-06 10:36:31+00:00,7
110,Closed,Value 5,2010-05-21 10:36:47+00:00,2010-05-21 10:36:47+00:00,5
111,Assign seriousness,Value 6,2011-07-08 10:48:51+00:00,2011-07-08 10:48:51+00:00,8
111,Assign seriousness,Value 2,2011-07-13 13:01:04+00:00,2011-07-13 13:01:04+00:00,0
111,Take in charge ticket,Value 13,2011-07-13 13:01:28+00:00,2011-07-13 13:01:28+00:00,15
111,Resolve ticket,Value 13,2011-07-21 12:51:24+00:00,2011-07-21 12:51:24+00:00,15
111,Closed,Value 5,2011-08-10 10:50:19+00:00,2011-08-10 10:50:19+00:00,5
112,Assign seriousness,Value 14,2010-06-23 12:01:22+00:00,2010-06-23 12:01:22+00:00,9
112,Take in charge ticket,Value 16,2010-06-28 08:07:41+00:00,2010-06-28 08:07:41+00:00,3
112,Resolve ticket,Value 16,2010-06-28 08:08:00+00:00,2010-06-28 08:08:00+00:00,3
112,Closed,Value 5,2010-08-06 12:11:06+00:00,2010-08-06 12:11:06+00:00,5
113,Assign seriousness,Value 4,2011-12-21 13:24:41+00:00,2011-12-21 13:24:41+00:00,18
113,Take in charge ticket,Value 4,2011-12-21 13:25:34+00:00,2011-12-21 13:25:34+00:00,18
113,Resolve ticket,Value 4,2011-12-22 07:55:43+00:00,2011-12-22 07:55:43+00:00,18
113,Closed,Value 5,2012-01-21 13:30:31+00:00,2012-01-21 13:30:31+00:00,5
114,Assign seriousness,Value 8,2010-12-16 07:33:24+00:00,2010-12-16 07:33:24+00:00,14
114,Take in charge ticket,Value 6,2010-12-16 07:40:25+00:00,2010-12-16 07:40:25+00:00,8
114,Resolve ticket,Value 17,2010-12-16 13:52:50+00:00,2010-12-16 13:52:50+00:00,13
114,Closed,Value 5,2011-02-13 07:40:36+00:00,2011-02-13 07:40:36+00:00,5
115,Assign seriousness,Value 2,2010-10-22 09:35:14+00:00,2010-10-22 09:35:14+00:00,0
115,Take in charge ticket,Value 2,2010-10-22 09:40:36+00:00,2010-10-22 09:40:36+00:00,0
115,Wait,Value 2,2010-10-26 07:16:18+00:00,2010-10-26 07:16:18+00:00,0
115,Take in charge ticket,Value 2,2010-11-05 12:10:58+00:00,2010-11-05 12:10:58+00:00,0
115,Resolve ticket,Value 2,2010-11-05 12:11:21+00:00,2010-11-05 12:11:21+00:00,0
115,Closed,Value 5,2010-12-04 13:41:48+00:00,2010-12-04 13:41:48+00:00,5
120,Assign seriousness,Value 4,2011-10-18 09:06:24+00:00,2011-10-18 09:06:24+00:00,18
120,Assign seriousness,Value 6,2011-10-18 10:17:30+00:00,2011-10-18 10:17:30+00:00,8
120,Assign seriousness,Value 6,2011-10-18 10:17:31+00:00,2011-10-18 10:17:31+00:00,8
120,Take in charge ticket,Value 9,2011-10-20 04:45:22+00:00,2011-10-20 04:45:22+00:00,11
120,Resolve ticket,Value 9,2011-10-20 05:14:31+00:00,2011-10-20 05:14:31+00:00,11
120,Resolve ticket,Value 9,2011-10-20 05:14:31+00:00,2011-10-20 05:14:31+00:00,11
120,Closed,Value 5,2011-12-10 11:10:36+00:00,2011-12-10 11:10:36+00:00,5
122,Assign seriousness,Value 1,2011-10-13 04:17:13+00:00,2011-10-13 04:17:13+00:00,17
122,Take in charge ticket,Value 9,2011-10-14 09:41:30+00:00,2011-10-14 09:41:30+00:00,11
122,Resolve ticket,Value 9,2011-10-14 10:22:09+00:00,2011-10-14 10:22:09+00:00,11
122,Closed,Value 5,2011-11-15 06:20:41+00:00,2011-11-15 06:20:41+00:00,5
123,Assign seriousness,Value 8,2011-03-01 06:24:41+00:00,2011-03-01 06:24:41+00:00,14
123,Take in charge ticket,Value 8,2011-03-01 06:25:14+00:00,2011-03-01 06:25:14+00:00,14
123,Resolve ticket,Value 2,2011-03-01 09:29:13+00:00,2011-03-01 09:29:13+00:00,0
123,Closed,Value 5,2011-04-03 04:31:40+00:00,2011-04-03 04:31:40+00:00,5
125,Assign seriousness,Value 9,2010-06-29 11:00:48+00:00,2010-06-29 11:00:48+00:00,11
125,Take in charge ticket,Value 9,2010-06-29 12:16:26+00:00,2010-06-29 12:16:26+00:00,11
125,Resolve ticket,Value 9,2010-06-30 05:05:04+00:00,2010-06-30 05:05:04+00:00,11
125,Take in charge ticket,Value 9,2010-06-30 11:19:00+00:00,2010-06-30 11:19:00+00:00,11
125,Wait,Value 9,2010-07-01 06:00:03+00:00,2010-07-01 06:00:03+00:00,11
125,Take in charge ticket,Value 9,2010-07-02 11:07:18+00:00,2010-07-02 11:07:18+00:00,11
125,Resolve ticket,Value 9,2010-07-02 11:08:52+00:00,2010-07-02 11:08:52+00:00,11
125,Closed,Value 5,2010-08-05 11:10:24+00:00,2010-08-05 11:10:24+00:00,5
130,Assign seriousness,Value 8,2011-05-25 06:38:13+00:00,2011-05-25 06:38:13+00:00,14
130,Take in charge ticket,Value 8,2011-05-25 06:38:37+00:00,2011-05-25 06:38:37+00:00,14
130,Wait,Value 8,2011-05-26 05:43:14+00:00,2011-05-26 05:43:14+00:00,14
130,Take in charge ticket,Value 8,2011-06-01 06:54:03+00:00,2011-06-01 06:54:03+00:00,14
130,Take in charge ticket,Value 2,2011-06-07 04:44:55+00:00,2011-06-07 04:44:55+00:00,0
130,Wait,Value 9,2011-06-07 07:32:28+00:00,2011-06-07 07:32:28+00:00,11
130,Take in charge ticket,Value 2,2011-06-07 11:24:59+00:00,2011-06-07 11:24:59+00:00,0
130,Wait,Value 2,2011-06-07 11:28:58+00:00,2011-06-07 11:28:58+00:00,0
130,Take in charge ticket,Value 2,2011-06-22 10:01:13+00:00,2011-06-22 10:01:13+00:00,0
130,Resolve ticket,Value 2,2011-06-22 10:02:19+00:00,2011-06-22 10:02:19+00:00,0
130,Closed,Value 5,2011-07-07 10:02:33+00:00,2011-07-07 10:02:33+00:00,5
131,Assign seriousness,Value 1,2012-02-28 08:47:09+00:00,2012-02-28 08:47:09+00:00,17
131,Take in charge ticket,Value 1,2012-02-28 08:47:25+00:00,2012-02-28 08:47:25+00:00,17
131,Resolve ticket,Value 1,2012-02-28 14:40:58+00:00,2012-02-28 14:40:58+00:00,17
131,Closed,Value 5,2012-04-14 06:51:26+00:00,2012-04-14 06:51:26+00:00,5
133,Assign seriousness,Value 4,2011-10-26 12:30:54+00:00,2011-10-26 12:30:54+00:00,18
133,Take in charge ticket,Value 10,2011-11-02 06:13:17+00:00,2011-11-02 06:13:17+00:00,6
133,Resolve ticket,Value 10,2011-11-02 06:13:25+00:00,2011-11-02 06:13:25+00:00,6
133,Closed,Value 5,2011-11-26 14:40:24+00:00,2011-11-26 14:40:24+00:00,5
134,Assign seriousness,Value 12,2011-09-05 11:28:02+00:00,2011-09-05 11:28:02+00:00,7
134,Assign seriousness,Value 7,2011-09-09 07:03:27+00:00,2011-09-09 07:03:27+00:00,12
134,Take in charge ticket,Value 2,2011-09-15 07:57:15+00:00,2011-09-15 07:57:15+00:00,0
134,Resolve ticket,Value 2,2011-09-15 12:06:12+00:00,2011-09-15 12:06:12+00:00,0
134,Closed,Value 5,2011-10-06 11:31:07+00:00,2011-10-06 11:31:07+00:00,5
135,Assign seriousness,Value 8,2011-05-26 05:26:22+00:00,2011-05-26 05:26:22+00:00,14
135,Take in charge ticket,Value 8,2011-05-26 05:26:50+00:00,2011-05-26 05:26:50+00:00,14
135,Resolve ticket,Value 11,2011-05-31 12:00:20+00:00,2011-05-31 12:00:20+00:00,2
135,Closed,Value 5,2011-07-09 05:30:30+00:00,2011-07-09 05:30:30+00:00,5
136,Assign seriousness,Value 1,2011-10-06 04:50:55+00:00,2011-10-06 04:50:55+00:00,17
136,Take in charge ticket,Value 13,2011-10-07 11:03:47+00:00,2011-10-07 11:03:47+00:00,15
136,Resolve ticket,Value 13,2011-10-14 11:44:32+00:00,2011-10-14 11:44:32+00:00,15
136,Closed,Value 5,2011-11-08 07:00:20+00:00,2011-11-08 07:00:20+00:00,5
137,Assign seriousness,Value 9,2012-01-05 06:26:10+00:00,2012-01-05 06:26:10+00:00,11
137,Take in charge ticket,Value 9,2012-01-05 06:26:27+00:00,2012-01-05 06:26:27+00:00,11
137,Resolve ticket,Value 9,2012-01-05 08:20:52+00:00,2012-01-05 08:20:52+00:00,11
137,Closed,Value 5,2012-02-12 06:31:29+00:00,2012-02-12 06:31:29+00:00,5
138,Assign seriousness,Value 2,2010-04-28 10:40:05+00:00,2010-04-28 10:40:05+00:00,0
138,Take in charge ticket,Value 2,2010-05-12 06:51:57+00:00,2010-05-12 06:51:57+00:00,0
138,Resolve ticket,Value 2,2010-05-12 06:52:03+00:00,2010-05-12 06:52:03+00:00,0
138,Closed,Value 5,2010-05-29 10:50:19+00:00,2010-05-29 10:50:19+00:00,5
140,Assign seriousness,Value 2,2010-11-16 08:40:24+00:00,2010-11-16 08:40:24+00:00,0
140,Take in charge ticket,Value 2,2010-11-16 08:40:56+00:00,2010-11-16 08:40:56+00:00,0
140,Resolve ticket,Value 2,2010-11-16 09:32:57+00:00,2010-11-16 09:32:57+00:00,0
140,Closed,Value 5,2010-12-30 08:50:27+00:00,2010-12-30 08:50:27+00:00,5
142,Assign seriousness,Value 1,2012-05-17 11:34:02+00:00,2012-05-17 11:34:02+00:00,17
142,Take in charge ticket,Value 9,2012-05-17 12:07:53+00:00,2012-05-17 12:07:53+00:00,11
142,Resolve ticket,Value 9,2012-05-18 11:22:22+00:00,2012-05-18 11:22:22+00:00,11
142,Closed,Value 5,2012-06-19 11:41:18+00:00,2012-06-19 11:41:18+00:00,5
143,Assign seriousness,Value 1,2012-01-10 11:31:21+00:00,2012-01-10 11:31:21+00:00,17
143,Resolve ticket,Value 4,2012-01-13 06:28:55+00:00,2012-01-13 06:28:55+00:00,18
143,Resolve ticket,Value 4,2012-01-13 06:28:56+00:00,2012-01-13 06:28:56+00:00,18
143,Closed,Value 5,2012-02-10 11:41:18+00:00,2012-02-10 11:41:18+00:00,5
144,Assign seriousness,Value 4,2012-01-18 07:39:21+00:00,2012-01-18 07:39:21+00:00,18
144,Take in charge ticket,Value 13,2012-01-18 09:23:37+00:00,2012-01-18 09:23:37+00:00,15
144,Resolve ticket,Value 13,2012-01-18 12:14:02+00:00,2012-01-18 12:14:02+00:00,15
144,Closed,Value 5,2012-02-18 07:40:18+00:00,2012-02-18 07:40:18+00:00,5
145,Assign seriousness,Value 1,2012-04-11 09:51:59+00:00,2012-04-11 09:51:59+00:00,17
145,Take in charge ticket,Value 1,2012-04-11 09:52:12+00:00,2012-04-11 09:52:12+00:00,17
145,Resolve ticket,Value 2,2012-04-16 06:54:56+00:00,2012-04-16 06:54:56+00:00,0
145,Closed,Value 5,2012-05-12 10:00:18+00:00,2012-05-12 10:00:18+00:00,5
147,Insert ticket,Value 12,2010-05-06 12:51:48+00:00,2010-05-06 12:51:48+00:00,7
147,Assign seriousness,Value 6,2010-05-24 07:23:15+00:00,2010-05-24 07:23:15+00:00,8
147,Take in charge ticket,Value 12,2010-05-25 10:48:24+00:00,2010-05-25 10:48:24+00:00,7
147,Resolve ticket,Value 12,2010-05-25 11:11:28+00:00,2010-05-25 11:11:28+00:00,7
147,Closed,Value 5,2010-06-09 11:11:39+00:00,2010-06-09 11:11:39+00:00,5
148,Assign seriousness,Value 2,2010-02-09 14:07:04+00:00,2010-02-09 14:07:04+00:00,0
148,Take in charge ticket,Value 2,2010-02-09 14:07:11+00:00,2010-02-09 14:07:11+00:00,0
148,Resolve ticket,Value 2,2010-02-09 14:07:18+00:00,2010-02-09 14:07:18+00:00,0
148,Closed,Value 5,2010-03-29 12:11:23+00:00,2010-03-29 12:11:23+00:00,5
149,Assign seriousness,Value 1,2012-03-28 06:03:55+00:00,2012-03-28 06:03:55+00:00,17
149,Take in charge ticket,Value 1,2012-03-28 06:04:21+00:00,2012-03-28 06:04:21+00:00,17
149,Resolve ticket,Value 1,2012-03-28 06:08:00+00:00,2012-03-28 06:08:00+00:00,17
149,Closed,Value 5,2012-04-28 06:10:22+00:00,2012-04-28 06:10:22+00:00,5
150,Assign seriousness,Value 1,2012-01-11 08:52:28+00:00,2012-01-11 08:52:28+00:00,17
150,Take in charge ticket,Value 6,2012-01-11 11:40:05+00:00,2012-01-11 11:40:05+00:00,8
150,Resolve ticket,Value 17,2012-01-18 13:15:37+00:00,2012-01-18 13:15:37+00:00,13
150,Closed,Value 5,2012-02-24 09:00:23+00:00,2012-02-24 09:00:23+00:00,5
151,Assign seriousness,Value 1,2012-01-18 08:23:55+00:00,2012-01-18 08:23:55+00:00,17
151,Take in charge ticket,Value 1,2012-01-18 08:24:06+00:00,2012-01-18 08:24:06+00:00,17
151,Resolve ticket,Value 1,2012-01-18 11:50:24+00:00,2012-01-18 11:50:24+00:00,17
151,Closed,Value 5,2012-03-04 08:31:13+00:00,2012-03-04 08:31:13+00:00,5
153,Assign seriousness,Value 9,2012-06-08 05:03:05+00:00,2012-06-08 05:03:05+00:00,11
153,Take in charge ticket,Value 9,2012-06-08 05:03:28+00:00,2012-06-08 05:03:28+00:00,11
153,Require upgrade,Value 9,2012-06-14 04:56:56+00:00,2012-06-14 04:56:56+00:00,11
153,Resolve ticket,Value 9,2012-07-13 10:19:37+00:00,2012-07-13 10:19:37+00:00,11
153,Closed,Value 5,2012-07-28 10:19:53+00:00,2012-07-28 10:19:53+00:00,5
154,Assign seriousness,Value 1,2012-06-12 05:23:44+00:00,2012-06-12 05:23:44+00:00,17
154,Resolve ticket,Value 1,2012-06-15 03:56:23+00:00,2012-06-15 03:56:23+00:00,17
154,Closed,Value 5,2012-07-26 05:30:38+00:00,2012-07-26 05:30:38+00:00,5
155,Assign seriousness,Value 13,2012-06-18 07:44:18+00:00,2012-06-18 07:44:18+00:00,15
155,Take in charge ticket,Value 13,2012-06-18 11:46:31+00:00,2012-06-18 11:46:31+00:00,15
155,Resolve ticket,Value 13,2012-06-18 11:46:46+00:00,2012-06-18 11:46:46+00:00,15
155,Closed,Value 5,2012-08-03 07:50:34+00:00,2012-08-03 07:50:34+00:00,5
156,Assign seriousness,Value 1,2012-01-09 14:23:38+00:00,2012-01-09 14:23:38+00:00,17
156,Take in charge ticket,Value 1,2012-01-09 14:23:57+00:00,2012-01-09 14:23:57+00:00,17
156,Resolve ticket,Value 13,2012-01-17 09:49:33+00:00,2012-01-17 09:49:33+00:00,15
156,Closed,Value 5,2012-03-08 14:30:40+00:00,2012-03-08 14:30:40+00:00,5
157,Assign seriousness,Value 4,2011-12-13 13:51:46+00:00,2011-12-13 13:51:46+00:00,18
157,Take in charge ticket,Value 4,2011-12-13 13:52:10+00:00,2011-12-13 13:52:10+00:00,18
157,Resolve ticket,Value 4,2011-12-13 14:57:49+00:00,2011-12-13 14:57:49+00:00,18
157,Closed,Value 5,2012-01-13 14:00:22+00:00,2012-01-13 14:00:22+00:00,5
159,Assign seriousness,Value 14,2011-01-19 07:17:21+00:00,2011-01-19 07:17:21+00:00,9
159,Take in charge ticket,Value 9,2011-01-25 08:28:10+00:00,2011-01-25 08:28:10+00:00,11
159,Wait,Value 2,2011-01-25 14:33:05+00:00,2011-01-25 14:33:05+00:00,0
159,Take in charge ticket,Value 2,2011-02-09 09:37:25+00:00,2011-02-09 09:37:25+00:00,0
159,Resolve ticket,Value 2,2011-02-09 09:37:34+00:00,2011-02-09 09:37:34+00:00,0
159,Closed,Value 5,2011-03-05 12:20:39+00:00,2011-03-05 12:20:39+00:00,5
160,Assign seriousness,Value 12,2010-08-11 09:41:35+00:00,2010-08-11 09:41:35+00:00,7
160,Take in charge ticket,Value 9,2010-08-30 12:03:37+00:00,2010-08-30 12:03:37+00:00,11
160,Wait,Value 9,2010-08-30 12:04:04+00:00,2010-08-30 12:04:04+00:00,11
160,Take in charge ticket,Value 9,2010-09-13 05:50:59+00:00,2010-09-13 05:50:59+00:00,11
